9.0	35.25
Integration time [ms]:	1.05
Averaging Nr. [scans]:1
Smoothing Nr. [pixels]:0
Data measured with spectrometer [name]:b'2101207U1'
Wave	;Sample	;Dark	;Reference	;Scope	
[nm]	;[counts]	;[counts]	;[counts]	
 
607,3350219726562;	149,0;	0,0;	0,0
607,4614868164062;	155,5;	0,0;	0,0
607,5878295898438;	142,25;	0,0;	0,0
607,7142944335938;	149,75;	0,0;	0,0
607,8406982421875;	145,25;	0,0;	0,0
607,967041015625;	145,5;	0,0;	0,0
608,0933837890625;	140,75;	0,0;	0,0
608,2197265625;	153,5;	0,0;	0,0
608,3460083007812;	151,75;	0,0;	0,0
608,4723510742188;	144,0;	0,0;	0,0
608,5986328125;	147,75;	0,0;	0,0
608,7249755859375;	150,75;	0,0;	0,0
608,8511352539062;	147,75;	0,0;	0,0
608,9774169921875;	150,75;	0,0;	0,0
609,1036376953125;	138,5;	0,0;	0,0
609,2297973632812;	147,25;	0,0;	0,0
609,3560180664062;	270,75;	0,0;	0,0
609,4822387695312;	294,25;	0,0;	0,0
609,6083374023438;	292,75;	0,0;	0,0
609,7344970703125;	333,25;	0,0;	0,0
609,8606567382812;	376,0;	0,0;	0,0
609,9866943359375;	428,25;	0,0;	0,0
610,11279296875;	561,0;	0,0;	0,0
610,2388916015625;	1080,75;	0,0;	0,0
610,3649291992188;	2986,0;	0,0;	0,0
610,490966796875;	1750,0;	0,0;	0,0
610,6170043945312;	524,0;	0,0;	0,0
610,7430419921875;	399,0;	0,0;	0,0
610,8689575195312;	332,75;	0,0;	0,0
610,9949340820312;	337,0;	0,0;	0,0
611,1209106445312;	288,5;	0,0;	0,0
611,246826171875;	292,0;	0,0;	0,0
611,3727416992188;	268,5;	0,0;	0,0
611,4987182617188;	279,75;	0,0;	0,0
611,6245727539062;	271,0;	0,0;	0,0
611,7504272460938;	249,75;	0,0;	0,0
611,8762817382812;	255,5;	0,0;	0,0
612,0020751953125;	280,25;	0,0;	0,0
612,1279296875;	316,75;	0,0;	0,0
612,2537231445312;	464,0;	0,0;	0,0
612,3794555664062;	330,25;	0,0;	0,0
612,5052490234375;	268,25;	0,0;	0,0
612,6310424804688;	255,5;	0,0;	0,0
612,7567749023438;	248,25;	0,0;	0,0
612,8824462890625;	268,5;	0,0;	0,0
613,0081787109375;	263,0;	0,0;	0,0
613,1339111328125;	264,5;	0,0;	0,0
613,259521484375;	256,75;	0,0;	0,0
613,3851928710938;	258,0;	0,0;	0,0
613,5108642578125;	250,75;	0,0;	0,0
613,6364135742188;	256,0;	0,0;	0,0
613,7620849609375;	262,75;	0,0;	0,0
613,8876953125;	249,25;	0,0;	0,0
614,01318359375;	252,0;	0,0;	0,0
614,1387939453125;	249,25;	0,0;	0,0
614,2643432617188;	263,5;	0,0;	0,0
614,3897705078125;	241,75;	0,0;	0,0
614,5152587890625;	264,5;	0,0;	0,0
614,6408081054688;	256,5;	0,0;	0,0
614,7662963867188;	273,5;	0,0;	0,0
614,8917236328125;	254,75;	0,0;	0,0
615,0171508789062;	243,25;	0,0;	0,0
615,142578125;	242,75;	0,0;	0,0
615,2679443359375;	249,25;	0,0;	0,0
615,3933715820312;	255,25;	0,0;	0,0
615,5187377929688;	266,75;	0,0;	0,0
615,6441040039062;	257,0;	0,0;	0,0
615,7693481445312;	270,25;	0,0;	0,0
615,8947143554688;	265,0;	0,0;	0,0
616,0199584960938;	265,5;	0,0;	0,0
616,145263671875;	363,75;	0,0;	0,0
616,2705688476562;	614,5;	0,0;	0,0
616,3958129882812;	352,0;	0,0;	0,0
616,5210571289062;	263,0;	0,0;	0,0
616,6463012695312;	262,25;	0,0;	0,0
616,771484375;	261,75;	0,0;	0,0
616,8966064453125;	293,25;	0,0;	0,0
617,0217895507812;	310,0;	0,0;	0,0
617,14697265625;	253,0;	0,0;	0,0
617,2720947265625;	249,0;	0,0;	0,0
617,397216796875;	271,75;	0,0;	0,0
617,5222778320312;	258,5;	0,0;	0,0
617,6473388671875;	256,5;	0,0;	0,0
617,7723999023438;	250,0;	0,0;	0,0
617,8975219726562;	258,5;	0,0;	0,0
618,0225219726562;	248,25;	0,0;	0,0
618,1475219726562;	246,75;	0,0;	0,0
618,2725219726562;	256,75;	0,0;	0,0
618,3974609375;	253,5;	0,0;	0,0
618,5224609375;	255,75;	0,0;	0,0
618,6473999023438;	247,0;	0,0;	0,0
618,7723999023438;	247,25;	0,0;	0,0
618,897216796875;	241,25;	0,0;	0,0
619,0221557617188;	260,25;	0,0;	0,0
619,1470336914062;	260,25;	0,0;	0,0
619,2718505859375;	251,0;	0,0;	0,0
619,3966674804688;	225,0;	0,0;	0,0
619,5215454101562;	248,0;	0,0;	0,0
619,6463623046875;	242,5;	0,0;	0,0
619,7711791992188;	250,5;	0,0;	0,0
619,8959350585938;	237,0;	0,0;	0,0
620,0206298828125;	238,5;	0,0;	0,0
620,1454467773438;	248,0;	0,0;	0,0
620,2702026367188;	248,25;	0,0;	0,0
620,394775390625;	243,25;	0,0;	0,0
620,51953125;	256,0;	0,0;	0,0
620,6442260742188;	236,75;	0,0;	0,0
620,7688598632812;	254,0;	0,0;	0,0
620,8934936523438;	239,0;	0,0;	0,0
