32.25	9.75
Integration time [ms]:	1.05
Averaging Nr. [scans]:1
Smoothing Nr. [pixels]:0
Data measured with spectrometer [name]:b'2101207U1'
Wave	;Sample	;Dark	;Reference	;Scope	
[nm]	;[counts]	;[counts]	;[counts]	
 
607,3350219726562;	148,75;	0,0;	0,0
607,4614868164062;	156,75;	0,0;	0,0
607,5878295898438;	148,0;	0,0;	0,0
607,7142944335938;	155,0;	0,0;	0,0
607,8406982421875;	147,0;	0,0;	0,0
607,967041015625;	146,25;	0,0;	0,0
608,0933837890625;	150,75;	0,0;	0,0
608,2197265625;	157,0;	0,0;	0,0
608,3460083007812;	147,0;	0,0;	0,0
608,4723510742188;	148,5;	0,0;	0,0
608,5986328125;	147,5;	0,0;	0,0
608,7249755859375;	152,25;	0,0;	0,0
608,8511352539062;	150,0;	0,0;	0,0
608,9774169921875;	151,5;	0,0;	0,0
609,1036376953125;	153,75;	0,0;	0,0
609,2297973632812;	156,25;	0,0;	0,0
609,3560180664062;	280,0;	0,0;	0,0
609,4822387695312;	289,5;	0,0;	0,0
609,6083374023438;	307,75;	0,0;	0,0
609,7344970703125;	335,25;	0,0;	0,0
609,8606567382812;	376,0;	0,0;	0,0
609,9866943359375;	420,0;	0,0;	0,0
610,11279296875;	559,25;	0,0;	0,0
610,2388916015625;	1180,25;	0,0;	0,0
610,3649291992188;	3898,5;	0,0;	0,0
610,490966796875;	2235,0;	0,0;	0,0
610,6170043945312;	551,0;	0,0;	0,0
610,7430419921875;	401,5;	0,0;	0,0
610,8689575195312;	338,0;	0,0;	0,0
610,9949340820312;	338,75;	0,0;	0,0
611,1209106445312;	294,5;	0,0;	0,0
611,246826171875;	291,5;	0,0;	0,0
611,3727416992188;	286,25;	0,0;	0,0
611,4987182617188;	275,5;	0,0;	0,0
611,6245727539062;	277,25;	0,0;	0,0
611,7504272460938;	274,75;	0,0;	0,0
611,8762817382812;	266,25;	0,0;	0,0
612,0020751953125;	288,5;	0,0;	0,0
612,1279296875;	300,25;	0,0;	0,0
612,2537231445312;	401,5;	0,0;	0,0
612,3794555664062;	311,25;	0,0;	0,0
612,5052490234375;	272,5;	0,0;	0,0
612,6310424804688;	278,25;	0,0;	0,0
612,7567749023438;	244,0;	0,0;	0,0
612,8824462890625;	265,75;	0,0;	0,0
613,0081787109375;	262,5;	0,0;	0,0
613,1339111328125;	257,25;	0,0;	0,0
613,259521484375;	254,5;	0,0;	0,0
613,3851928710938;	263,5;	0,0;	0,0
613,5108642578125;	262,75;	0,0;	0,0
613,6364135742188;	246,75;	0,0;	0,0
613,7620849609375;	274,0;	0,0;	0,0
613,8876953125;	258,75;	0,0;	0,0
614,01318359375;	259,25;	0,0;	0,0
614,1387939453125;	251,25;	0,0;	0,0
614,2643432617188;	271,75;	0,0;	0,0
