19.5	41.25
Integration time [ms]:	1.05
Averaging Nr. [scans]:1
Smoothing Nr. [pixels]:0
Data measured with spectrometer [name]:b'2101207U1'
Wave	;Sample	;Dark	;Reference	;Scope	
[nm]	;[counts]	;[counts]	;[counts]	
 
646,928955078125;	263,0;	0,0;	0,0
647,0499877929688;	262,75;	0,0;	0,0
647,1708374023438;	286,25;	0,0;	0,0
647,291748046875;	290,5;	0,0;	0,0
647,4127197265625;	276,25;	0,0;	0,0
647,5335083007812;	272,0;	0,0;	0,0
647,6544189453125;	267,75;	0,0;	0,0
647,7752685546875;	275,5;	0,0;	0,0
647,8961181640625;	269,25;	0,0;	0,0
648,0169067382812;	250,5;	0,0;	0,0
648,1376953125;	284,5;	0,0;	0,0
648,2584838867188;	296,25;	0,0;	0,0
648,3792114257812;	286,75;	0,0;	0,0
648,5;	276,0;	0,0;	0,0
648,6207275390625;	281,75;	0,0;	0,0
648,7413940429688;	283,25;	0,0;	0,0
648,8621215820312;	286,0;	0,0;	0,0
648,9827880859375;	276,75;	0,0;	0,0
649,1033935546875;	279,5;	0,0;	0,0
649,2240600585938;	299,25;	0,0;	0,0
649,3446655273438;	330,5;	0,0;	0,0
649,4652709960938;	354,5;	0,0;	0,0
649,5858764648438;	295,25;	0,0;	0,0
649,7064208984375;	286,25;	0,0;	0,0
649,8269653320312;	299,0;	0,0;	0,0
649,947509765625;	293,25;	0,0;	0,0
650,0680541992188;	283,25;	0,0;	0,0
650,1884765625;	273,5;	0,0;	0,0
650,3090209960938;	273,5;	0,0;	0,0
650,4295043945312;	285,0;	0,0;	0,0
650,5499267578125;	283,5;	0,0;	0,0
650,6702880859375;	274,5;	0,0;	0,0
650,7907104492188;	277,75;	0,0;	0,0
650,9111328125;	270,75;	0,0;	0,0
651,031494140625;	264,5;	0,0;	0,0
651,15185546875;	266,25;	0,0;	0,0
651,2721557617188;	286,25;	0,0;	0,0
651,3924560546875;	294,25;	0,0;	0,0
651,5128173828125;	287,75;	0,0;	0,0
651,633056640625;	274,75;	0,0;	0,0
651,7532958984375;	271,0;	0,0;	0,0
651,8735961914062;	283,5;	0,0;	0,0
651,9937744140625;	272,5;	0,0;	0,0
652,1140747070312;	278,75;	0,0;	0,0
652,2342529296875;	287,75;	0,0;	0,0
652,3543701171875;	295,0;	0,0;	0,0
652,474609375;	266,25;	0,0;	0,0
652,5946655273438;	282,75;	0,0;	0,0
652,71484375;	296,75;	0,0;	0,0
652,8348999023438;	297,25;	0,0;	0,0
652,9550170898438;	297,0;	0,0;	0,0
653,0750732421875;	285,5;	0,0;	0,0
653,1951293945312;	289,75;	0,0;	0,0
653,3151245117188;	318,75;	0,0;	0,0
653,4351196289062;	313,0;	0,0;	0,0
653,55517578125;	298,5;	0,0;	0,0
653,6751098632812;	317,75;	0,0;	0,0
653,7950439453125;	343,25;	0,0;	0,0
653,9150390625;	320,25;	0,0;	0,0
654,034912109375;	332,0;	0,0;	0,0
654,1548461914062;	332,25;	0,0;	0,0
654,2747802734375;	358,25;	0,0;	0,0
654,3946533203125;	366,5;	0,0;	0,0
654,5144653320312;	366,5;	0,0;	0,0
654,63427734375;	376,5;	0,0;	0,0
654,7542114257812;	394,0;	0,0;	0,0
654,8739624023438;	390,5;	0,0;	0,0
654,9937133789062;	410,25;	0,0;	0,0
655,113525390625;	429,25;	0,0;	0,0
655,2332153320312;	435,75;	0,0;	0,0
655,3529663085938;	497,0;	0,0;	0,0
655,47265625;	522,75;	0,0;	0,0
655,5923461914062;	553,0;	0,0;	0,0
655,7120361328125;	590,5;	0,0;	0,0
655,8316650390625;	654,25;	0,0;	0,0
655,9512939453125;	696,0;	0,0;	0,0
656,0709228515625;	765,25;	0,0;	0,0
656,1905517578125;	881,5;	0,0;	0,0
656,3101196289062;	942,75;	0,0;	0,0
656,4296875;	920,5;	0,0;	0,0
656,5492553710938;	882,0;	0,0;	0,0
656,6688232421875;	774,0;	0,0;	0,0
656,788330078125;	723,75;	0,0;	0,0
656,9077758789062;	653,75;	0,0;	0,0
657,0272827148438;	609,25;	0,0;	0,0
657,146728515625;	579,0;	0,0;	0,0
657,2661743164062;	534,0;	0,0;	0,0
657,3856811523438;	511,25;	0,0;	0,0
657,5050048828125;	496,75;	0,0;	0,0
657,6243896484375;	472,0;	0,0;	0,0
657,7438354492188;	459,5;	0,0;	0,0
657,8630981445312;	436,5;	0,0;	0,0
657,9824829101562;	405,5;	0,0;	0,0
658,101806640625;	388,25;	0,0;	0,0
658,2211303710938;	397,0;	0,0;	0,0
658,3403930664062;	375,25;	0,0;	0,0
658,4596557617188;	372,25;	0,0;	0,0
658,5789184570312;	370,75;	0,0;	0,0
658,6980590820312;	322,0;	0,0;	0,0
658,8173217773438;	350,0;	0,0;	0,0
658,9365234375;	348,0;	0,0;	0,0
659,0556640625;	327,0;	0,0;	0,0
659,1748657226562;	334,25;	0,0;	0,0
659,2940063476562;	320,0;	0,0;	0,0
659,4130859375;	333,5;	0,0;	0,0
659,5321655273438;	324,0;	0,0;	0,0
659,6513061523438;	312,5;	0,0;	0,0
659,7703247070312;	319,0;	0,0;	0,0
659,889404296875;	304,0;	0,0;	0,0
660,0084228515625;	301,75;	0,0;	0,0
660,12744140625;	294,0;	0,0;	0,0
660,2464599609375;	298,75;	0,0;	0,0
660,3654174804688;	298,0;	0,0;	0,0
660,484375;	283,5;	0,0;	0,0
660,603271484375;	312,25;	0,0;	0,0
660,7222900390625;	303,0;	0,0;	0,0
660,8411865234375;	288,25;	0,0;	0,0
660,9600219726562;	291,0;	0,0;	0,0
661,0789184570312;	286,75;	0,0;	0,0
661,19775390625;	275,0;	0,0;	0,0
661,3165893554688;	285,5;	0,0;	0,0
661,4354248046875;	268,5;	0,0;	0,0
661,55419921875;	271,0;	0,0;	0,0
661,6729736328125;	271,75;	0,0;	0,0
661,791748046875;	271,5;	0,0;	0,0
661,9105224609375;	290,75;	0,0;	0,0
662,0292358398438;	250,25;	0,0;	0,0
662,1478881835938;	255,5;	0,0;	0,0
662,2666015625;	253,25;	0,0;	0,0
662,3853149414062;	246,25;	0,0;	0,0
662,50390625;	263,75;	0,0;	0,0
662,62255859375;	243,5;	0,0;	0,0
662,7411499023438;	259,75;	0,0;	0,0
662,8597412109375;	256,0;	0,0;	0,0
662,9783325195312;	252,0;	0,0;	0,0
663,096923828125;	251,25;	0,0;	0,0
663,2153930664062;	267,25;	0,0;	0,0
663,333984375;	259,75;	0,0;	0,0
663,4524536132812;	250,0;	0,0;	0,0
663,5709228515625;	256,5;	0,0;	0,0
663,6893920898438;	253,0;	0,0;	0,0
663,8079223632812;	256,5;	0,0;	0,0
663,9263305664062;	244,25;	0,0;	0,0
664,0447387695312;	258,5;	0,0;	0,0
664,1631469726562;	251,75;	0,0;	0,0
664,2815551757812;	244,5;	0,0;	0,0
664,3998413085938;	255,75;	0,0;	0,0
664,5182495117188;	260,0;	0,0;	0,0
664,6365966796875;	244,25;	0,0;	0,0
664,7548217773438;	254,75;	0,0;	0,0
664,8731689453125;	264,25;	0,0;	0,0
664,991455078125;	259,75;	0,0;	0,0
665,1096801757812;	243,5;	0,0;	0,0
665,2279663085938;	248,0;	0,0;	0,0
665,34619140625;	254,25;	0,0;	0,0
665,4642944335938;	258,0;	0,0;	0,0
665,58251953125;	271,25;	0,0;	0,0
665,70068359375;	273,25;	0,0;	0,0
665,81884765625;	252,5;	0,0;	0,0
665,9369506835938;	263,0;	0,0;	0,0
666,0551147460938;	257,5;	0,0;	0,0
666,1732177734375;	257,0;	0,0;	0,0
666,291259765625;	257,0;	0,0;	0,0
666,4093017578125;	249,25;	0,0;	0,0
666,5274047851562;	262,0;	0,0;	0,0
666,6453857421875;	258,25;	0,0;	0,0
666,7633056640625;	252,5;	0,0;	0,0
666,88134765625;	252,0;	0,0;	0,0
666,999267578125;	244,5;	0,0;	0,0
667,1172485351562;	251,0;	0,0;	0,0
667,2351684570312;	256,0;	0,0;	0,0
667,3530883789062;	251,75;	0,0;	0,0
667,470947265625;	251,5;	0,0;	0,0
667,5888671875;	250,25;	0,0;	0,0
667,7066650390625;	247,5;	0,0;	0,0
667,8245239257812;	255,5;	0,0;	0,0
667,9423217773438;	248,25;	0,0;	0,0
668,0601806640625;	256,25;	0,0;	0,0
668,177978515625;	238,5;	0,0;	0,0
668,2957153320312;	246,75;	0,0;	0,0
668,4135131835938;	245,25;	0,0;	0,0
668,5311279296875;	236,5;	0,0;	0,0
668,64892578125;	234,0;	0,0;	0,0
668,7666015625;	241,25;	0,0;	0,0
668,8842163085938;	229,75;	0,0;	0,0
669,0018920898438;	247,0;	0,0;	0,0
669,1195678710938;	241,75;	0,0;	0,0
669,2371215820312;	258,5;	0,0;	0,0
669,354736328125;	256,0;	0,0;	0,0
669,4723510742188;	249,75;	0,0;	0,0
669,5899658203125;	265,0;	0,0;	0,0
669,7073974609375;	255,25;	0,0;	0,0
669,824951171875;	260,75;	0,0;	0,0
669,9424438476562;	275,5;	0,0;	0,0
670,0599365234375;	294,25;	0,0;	0,0
670,1774291992188;	322,5;	0,0;	0,0
670,294921875;	362,5;	0,0;	0,0
670,4122924804688;	446,75;	0,0;	0,0
670,5297241210938;	701,75;	0,0;	0,0
670,647216796875;	1883,0;	0,0;	0,0
670,7645263671875;	7614,75;	0,0;	0,0
670,8818969726562;	6578,25;	0,0;	0,0
670,999267578125;	1361,75;	0,0;	0,0
671,1165771484375;	598,75;	0,0;	0,0
671,2338256835938;	426,0;	0,0;	0,0
671,3511352539062;	367,75;	0,0;	0,0
671,4683837890625;	319,5;	0,0;	0,0
671,585693359375;	293,75;	0,0;	0,0
671,7029418945312;	293,25;	0,0;	0,0
671,8201904296875;	292,5;	0,0;	0,0
671,9373779296875;	291,75;	0,0;	0,0
672,0545043945312;	263,75;	0,0;	0,0
672,1716918945312;	252,25;	0,0;	0,0
672,288818359375;	254,5;	0,0;	0,0
672,4059448242188;	249,75;	0,0;	0,0
672,5230712890625;	254,25;	0,0;	0,0
672,64013671875;	250,75;	0,0;	0,0
672,7572021484375;	256,5;	0,0;	0,0
672,8743286132812;	246,75;	0,0;	0,0
672,9912719726562;	246,25;	0,0;	0,0
673,1083374023438;	236,5;	0,0;	0,0
673,225341796875;	243,25;	0,0;	0,0
673,3423461914062;	238,75;	0,0;	0,0
673,459228515625;	249,25;	0,0;	0,0
673,576171875;	235,0;	0,0;	0,0
673,693115234375;	237,75;	0,0;	0,0
673,8099975585938;	245,5;	0,0;	0,0
673,9268798828125;	237,75;	0,0;	0,0
674,0438232421875;	236,5;	0,0;	0,0
674,16064453125;	234,0;	0,0;	0,0
674,2774658203125;	223,25;	0,0;	0,0
674,394287109375;	251,75;	0,0;	0,0
674,5110473632812;	245,75;	0,0;	0,0
674,6278686523438;	246,25;	0,0;	0,0
674,74462890625;	235,0;	0,0;	0,0
674,861328125;	221,5;	0,0;	0,0
674,9780883789062;	229,75;	0,0;	0,0
675,0947875976562;	233,75;	0,0;	0,0
675,21142578125;	229,5;	0,0;	0,0
675,328125;	246,5;	0,0;	0,0
675,44482421875;	232,25;	0,0;	0,0
675,5614624023438;	228,25;	0,0;	0,0
675,677978515625;	227,75;	0,0;	0,0
675,7946166992188;	226,25;	0,0;	0,0
675,9111938476562;	223,25;	0,0;	0,0
676,0277099609375;	229,0;	0,0;	0,0
676,144287109375;	223,5;	0,0;	0,0
676,2608032226562;	218,75;	0,0;	0,0
676,3772583007812;	222,0;	0,0;	0,0
676,4937744140625;	227,0;	0,0;	0,0
676,6102294921875;	226,5;	0,0;	0,0
676,7266845703125;	226,25;	0,0;	0,0
676,8431396484375;	224,25;	0,0;	0,0
676,9595336914062;	231,5;	0,0;	0,0
677,0759887695312;	218,0;	0,0;	0,0
677,1922607421875;	222,75;	0,0;	0,0
677,3086547851562;	213,0;	0,0;	0,0
677,4249267578125;	210,5;	0,0;	0,0
677,541259765625;	223,25;	0,0;	0,0
677,6575927734375;	223,0;	0,0;	0,0
677,7738647460938;	232,75;	0,0;	0,0
677,8900756835938;	214,5;	0,0;	0,0
678,0064086914062;	222,25;	0,0;	0,0
678,1226196289062;	223,0;	0,0;	0,0
678,23876953125;	217,5;	0,0;	0,0
678,35498046875;	223,75;	0,0;	0,0
678,47119140625;	206,75;	0,0;	0,0
678,5872802734375;	215,0;	0,0;	0,0
678,7034301757812;	223,0;	0,0;	0,0
678,819580078125;	225,25;	0,0;	0,0
678,9356079101562;	209,75;	0,0;	0,0
679,0516967773438;	221,25;	0,0;	0,0
679,1677856445312;	209,5;	0,0;	0,0
679,2838745117188;	219,5;	0,0;	0,0
679,3998413085938;	210,5;	0,0;	0,0
679,515869140625;	214,75;	0,0;	0,0
679,6318969726562;	218,5;	0,0;	0,0
679,7477416992188;	223,25;	0,0;	0,0
679,8637084960938;	219,25;	0,0;	0,0
679,9796752929688;	216,25;	0,0;	0,0
680,0955810546875;	210,25;	0,0;	0,0
680,21142578125;	217,75;	0,0;	0,0
680,3273315429688;	211,5;	0,0;	0,0
680,4431762695312;	226,0;	0,0;	0,0
