34.5	43.5
Integration time [ms]:	1.05
Averaging Nr. [scans]:1
Smoothing Nr. [pixels]:0
Data measured with spectrometer [name]:b'2101207U1'
Wave	;Sample	;Dark	;Reference	;Scope	
[nm]	;[counts]	;[counts]	;[counts]	
 
620,394775390625;	265,75;	0,0;	0,0
620,51953125;	258,5;	0,0;	0,0
620,6442260742188;	257,75;	0,0;	0,0
620,7688598632812;	262,5;	0,0;	0,0
620,8934936523438;	256,75;	0,0;	0,0
621,0181274414062;	258,25;	0,0;	0,0
621,1427612304688;	258,75;	0,0;	0,0
621,2672729492188;	276,75;	0,0;	0,0
621,3919067382812;	280,25;	0,0;	0,0
621,5164794921875;	259,75;	0,0;	0,0
621,6409301757812;	267,5;	0,0;	0,0
621,7655029296875;	249,75;	0,0;	0,0
621,8900756835938;	247,75;	0,0;	0,0
622,0144653320312;	256,5;	0,0;	0,0
622,1389770507812;	254,75;	0,0;	0,0
622,2634887695312;	247,75;	0,0;	0,0
622,3878173828125;	256,75;	0,0;	0,0
622,5122680664062;	270,25;	0,0;	0,0
622,6366577148438;	241,75;	0,0;	0,0
622,7611083984375;	246,25;	0,0;	0,0
622,8854370117188;	264,25;	0,0;	0,0
623,009765625;	268,25;	0,0;	0,0
623,1341552734375;	247,5;	0,0;	0,0
623,2584228515625;	250,25;	0,0;	0,0
623,3827514648438;	260,5;	0,0;	0,0
623,507080078125;	267,5;	0,0;	0,0
623,6312866210938;	266,5;	0,0;	0,0
623,7555541992188;	251,25;	0,0;	0,0
623,8797607421875;	250,5;	0,0;	0,0
624,0039672851562;	243,75;	0,0;	0,0
624,128173828125;	245,75;	0,0;	0,0
624,2523803710938;	260,75;	0,0;	0,0
624,37646484375;	246,5;	0,0;	0,0
624,5006713867188;	278,25;	0,0;	0,0
624,624755859375;	268,75;	0,0;	0,0
624,7489624023438;	253,75;	0,0;	0,0
624,8729858398438;	256,75;	0,0;	0,0
624,9970703125;	263,75;	0,0;	0,0
625,1211547851562;	275,5;	0,0;	0,0
625,2451782226562;	270,25;	0,0;	0,0
625,3692016601562;	281,75;	0,0;	0,0
625,4932861328125;	259,25;	0,0;	0,0
625,6171875;	269,75;	0,0;	0,0
625,7412109375;	269,25;	0,0;	0,0
625,8651733398438;	271,0;	0,0;	0,0
625,9890747070312;	262,75;	0,0;	0,0
626,113037109375;	258,0;	0,0;	0,0
626,2369384765625;	251,75;	0,0;	0,0
626,3607788085938;	250,0;	0,0;	0,0
626,4846801757812;	245,0;	0,0;	0,0
626,6085815429688;	263,75;	0,0;	0,0
626,732421875;	250,5;	0,0;	0,0
626,8561401367188;	260,25;	0,0;	0,0
626,9800415039062;	247,5;	0,0;	0,0
627,1038208007812;	256,5;	0,0;	0,0
627,2275390625;	248,25;	0,0;	0,0
627,351318359375;	249,75;	0,0;	0,0
627,4750366210938;	241,5;	0,0;	0,0
627,5986938476562;	241,25;	0,0;	0,0
627,7224731445312;	244,75;	0,0;	0,0
627,84619140625;	248,5;	0,0;	0,0
627,9697875976562;	240,25;	0,0;	0,0
628,093505859375;	253,75;	0,0;	0,0
628,2171020507812;	245,0;	0,0;	0,0
628,3406982421875;	238,25;	0,0;	0,0
628,46435546875;	251,25;	0,0;	0,0
628,5879516601562;	248,5;	0,0;	0,0
628,7114868164062;	238,75;	0,0;	0,0
628,8349609375;	239,5;	0,0;	0,0
628,9585571289062;	236,0;	0,0;	0,0
629,0820922851562;	246,0;	0,0;	0,0
629,20556640625;	233,75;	0,0;	0,0
629,3290405273438;	249,75;	0,0;	0,0
629,4525146484375;	235,25;	0,0;	0,0
629,575927734375;	240,5;	0,0;	0,0
629,6994018554688;	238,5;	0,0;	0,0
629,8228149414062;	228,75;	0,0;	0,0
629,9461669921875;	243,75;	0,0;	0,0
630,0695190429688;	238,5;	0,0;	0,0
630,19287109375;	238,75;	0,0;	0,0
630,316162109375;	249,75;	0,0;	0,0
630,4395751953125;	232,75;	0,0;	0,0
630,5629272460938;	251,75;	0,0;	0,0
630,6862182617188;	252,75;	0,0;	0,0
630,8094482421875;	235,75;	0,0;	0,0
630,9326782226562;	249,25;	0,0;	0,0
631,0559692382812;	233,75;	0,0;	0,0
631,1791381835938;	244,25;	0,0;	0,0
631,3023681640625;	236,25;	0,0;	0,0
631,425537109375;	253,25;	0,0;	0,0
631,5486450195312;	237,0;	0,0;	0,0
631,6718139648438;	241,25;	0,0;	0,0
631,7949829101562;	236,0;	0,0;	0,0
631,9180908203125;	246,5;	0,0;	0,0
632,0411987304688;	233,0;	0,0;	0,0
632,164306640625;	235,5;	0,0;	0,0
632,2872924804688;	229,5;	0,0;	0,0
632,410400390625;	235,5;	0,0;	0,0
632,533447265625;	242,25;	0,0;	0,0
632,656494140625;	238,5;	0,0;	0,0
632,7794189453125;	228,75;	0,0;	0,0
632,9024047851562;	249,75;	0,0;	0,0
633,025390625;	236,75;	0,0;	0,0
633,1483154296875;	219,5;	0,0;	0,0
633,2713012695312;	243,75;	0,0;	0,0
633,3942260742188;	234,75;	0,0;	0,0
633,5170288085938;	228,75;	0,0;	0,0
633,639892578125;	239,25;	0,0;	0,0
633,7628173828125;	239,75;	0,0;	0,0
633,8856201171875;	241,25;	0,0;	0,0
634,0084838867188;	229,75;	0,0;	0,0
634,1312866210938;	255,25;	0,0;	0,0
634,2540283203125;	247,5;	0,0;	0,0
634,3768310546875;	241,75;	0,0;	0,0
634,4995727539062;	256,5;	0,0;	0,0
634,622314453125;	279,25;	0,0;	0,0
634,7449951171875;	270,5;	0,0;	0,0
634,8677368164062;	248,25;	0,0;	0,0
634,9904174804688;	230,75;	0,0;	0,0
635,1130981445312;	242,25;	0,0;	0,0
635,2357177734375;	249,0;	0,0;	0,0
635,3583984375;	226,75;	0,0;	0,0
635,48095703125;	238,5;	0,0;	0,0
635,6035766601562;	223,25;	0,0;	0,0
635,7261962890625;	239,5;	0,0;	0,0
635,8486938476562;	246,5;	0,0;	0,0
635,9712524414062;	215,75;	0,0;	0,0
636,0938110351562;	241,75;	0,0;	0,0
636,21630859375;	239,5;	0,0;	0,0
636,3388061523438;	253,25;	0,0;	0,0
636,4613037109375;	242,75;	0,0;	0,0
636,583740234375;	242,25;	0,0;	0,0
636,7061767578125;	235,25;	0,0;	0,0
636,82861328125;	243,25;	0,0;	0,0
636,9510498046875;	234,0;	0,0;	0,0
637,0734252929688;	241,75;	0,0;	0,0
637,1957397460938;	258,0;	0,0;	0,0
637,3181762695312;	256,0;	0,0;	0,0
637,4404296875;	234,5;	0,0;	0,0
637,5628051757812;	252,0;	0,0;	0,0
637,6851196289062;	233,25;	0,0;	0,0
637,807373046875;	244,0;	0,0;	0,0
637,9296264648438;	247,5;	0,0;	0,0
638,0518798828125;	238,75;	0,0;	0,0
638,1741333007812;	243,0;	0,0;	0,0
638,2963256835938;	247,5;	0,0;	0,0
638,4185791015625;	230,5;	0,0;	0,0
638,5407104492188;	233,75;	0,0;	0,0
638,662841796875;	241,25;	0,0;	0,0
638,7850341796875;	247,5;	0,0;	0,0
638,9071655273438;	233,75;	0,0;	0,0
639,0292358398438;	237,25;	0,0;	0,0
639,1513671875;	230,75;	0,0;	0,0
639,2734375;	237,0;	0,0;	0,0
639,3954467773438;	234,75;	0,0;	0,0
639,517578125;	242,25;	0,0;	0,0
639,6395874023438;	220,5;	0,0;	0,0
639,7615356445312;	237,25;	0,0;	0,0
639,883544921875;	237,5;	0,0;	0,0
640,0055541992188;	237,75;	0,0;	0,0
640,12744140625;	240,5;	0,0;	0,0
640,2493896484375;	237,75;	0,0;	0,0
640,371337890625;	238,5;	0,0;	0,0
640,4932250976562;	243,25;	0,0;	0,0
640,6151733398438;	221,25;	0,0;	0,0
640,7369995117188;	229,25;	0,0;	0,0
640,85888671875;	242,75;	0,0;	0,0
640,9806518554688;	243,75;	0,0;	0,0
641,1024780273438;	234,5;	0,0;	0,0
641,2243041992188;	231,0;	0,0;	0,0
641,3460693359375;	253,0;	0,0;	0,0
641,4678344726562;	236,75;	0,0;	0,0
641,589599609375;	228,75;	0,0;	0,0
641,7112426757812;	232,75;	0,0;	0,0
641,8330078125;	237,5;	0,0;	0,0
641,9547119140625;	236,0;	0,0;	0,0
642,0763549804688;	226,25;	0,0;	0,0
642,197998046875;	222,25;	0,0;	0,0
642,3197021484375;	249,25;	0,0;	0,0
642,4412841796875;	219,25;	0,0;	0,0
642,5628662109375;	217,0;	0,0;	0,0
642,6845092773438;	240,5;	0,0;	0,0
642,8060913085938;	231,0;	0,0;	0,0
642,9276123046875;	237,5;	0,0;	0,0
643,0491943359375;	242,5;	0,0;	0,0
643,1707153320312;	233,0;	0,0;	0,0
643,2921142578125;	230,25;	0,0;	0,0
643,4136352539062;	230,0;	0,0;	0,0
643,5350952148438;	241,25;	0,0;	0,0
643,6565551757812;	244,25;	0,0;	0,0
643,7780151367188;	255,0;	0,0;	0,0
643,8994140625;	465,0;	0,0;	0,0
644,020751953125;	412,0;	0,0;	0,0
644,1421508789062;	253,5;	0,0;	0,0
644,2635498046875;	242,0;	0,0;	0,0
644,3848876953125;	251,0;	0,0;	0,0
644,5061645507812;	243,5;	0,0;	0,0
644,6275024414062;	232,0;	0,0;	0,0
644,748779296875;	242,25;	0,0;	0,0
644,8700561523438;	250,0;	0,0;	0,0
644,9913330078125;	284,5;	0,0;	0,0
645,112548828125;	272,75;	0,0;	0,0
645,2337646484375;	257,5;	0,0;	0,0
645,3549194335938;	250,0;	0,0;	0,0
645,4761962890625;	247,5;	0,0;	0,0
645,5972900390625;	285,25;	0,0;	0,0
645,7184448242188;	270,75;	0,0;	0,0
645,839599609375;	265,75;	0,0;	0,0
645,960693359375;	266,0;	0,0;	0,0
646,081787109375;	281,25;	0,0;	0,0
646,202880859375;	323,5;	0,0;	0,0
646,3238525390625;	450,75;	0,0;	0,0
646,4449462890625;	276,75;	0,0;	0,0
646,5659790039062;	258,5;	0,0;	0,0
646,6870727539062;	266,5;	0,0;	0,0
646,8079833984375;	256,25;	0,0;	0,0
646,928955078125;	257,75;	0,0;	0,0
647,0499877929688;	263,75;	0,0;	0,0
647,1708374023438;	286,75;	0,0;	0,0
647,291748046875;	284,75;	0,0;	0,0
647,4127197265625;	277,5;	0,0;	0,0
647,5335083007812;	265,25;	0,0;	0,0
647,6544189453125;	257,25;	0,0;	0,0
647,7752685546875;	265,25;	0,0;	0,0
647,8961181640625;	285,25;	0,0;	0,0
648,0169067382812;	272,25;	0,0;	0,0
648,1376953125;	274,5;	0,0;	0,0
648,2584838867188;	279,0;	0,0;	0,0
648,3792114257812;	290,0;	0,0;	0,0
648,5;	282,5;	0,0;	0,0
648,6207275390625;	271,5;	0,0;	0,0
648,7413940429688;	288,25;	0,0;	0,0
648,8621215820312;	291,5;	0,0;	0,0
648,9827880859375;	270,0;	0,0;	0,0
649,1033935546875;	280,25;	0,0;	0,0
649,2240600585938;	291,75;	0,0;	0,0
649,3446655273438;	319,5;	0,0;	0,0
649,4652709960938;	380,25;	0,0;	0,0
649,5858764648438;	275,5;	0,0;	0,0
649,7064208984375;	297,5;	0,0;	0,0
649,8269653320312;	295,25;	0,0;	0,0
649,947509765625;	287,75;	0,0;	0,0
650,0680541992188;	276,5;	0,0;	0,0
650,1884765625;	275,25;	0,0;	0,0
650,3090209960938;	264,25;	0,0;	0,0
650,4295043945312;	291,0;	0,0;	0,0
650,5499267578125;	299,75;	0,0;	0,0
650,6702880859375;	275,75;	0,0;	0,0
650,7907104492188;	270,0;	0,0;	0,0
650,9111328125;	267,5;	0,0;	0,0
651,031494140625;	258,5;	0,0;	0,0
651,15185546875;	273,75;	0,0;	0,0
651,2721557617188;	283,25;	0,0;	0,0
651,3924560546875;	277,5;	0,0;	0,0
651,5128173828125;	279,75;	0,0;	0,0
651,633056640625;	288,25;	0,0;	0,0
651,7532958984375;	273,75;	0,0;	0,0
651,8735961914062;	281,5;	0,0;	0,0
651,9937744140625;	282,25;	0,0;	0,0
652,1140747070312;	279,75;	0,0;	0,0
652,2342529296875;	293,5;	0,0;	0,0
652,3543701171875;	281,75;	0,0;	0,0
652,474609375;	269,75;	0,0;	0,0
652,5946655273438;	275,5;	0,0;	0,0
652,71484375;	289,75;	0,0;	0,0
652,8348999023438;	310,75;	0,0;	0,0
652,9550170898438;	302,25;	0,0;	0,0
653,0750732421875;	282,25;	0,0;	0,0
653,1951293945312;	299,25;	0,0;	0,0
653,3151245117188;	312,25;	0,0;	0,0
653,4351196289062;	307,75;	0,0;	0,0
653,55517578125;	299,5;	0,0;	0,0
653,6751098632812;	306,5;	0,0;	0,0
653,7950439453125;	329,0;	0,0;	0,0
653,9150390625;	329,0;	0,0;	0,0
654,034912109375;	320,75;	0,0;	0,0
654,1548461914062;	326,75;	0,0;	0,0
654,2747802734375;	369,75;	0,0;	0,0
654,3946533203125;	354,5;	0,0;	0,0
654,5144653320312;	347,5;	0,0;	0,0
654,63427734375;	351,75;	0,0;	0,0
654,7542114257812;	381,75;	0,0;	0,0
654,8739624023438;	388,75;	0,0;	0,0
654,9937133789062;	424,25;	0,0;	0,0
655,113525390625;	421,75;	0,0;	0,0
655,2332153320312;	435,75;	0,0;	0,0
655,3529663085938;	471,75;	0,0;	0,0
655,47265625;	488,75;	0,0;	0,0
655,5923461914062;	524,0;	0,0;	0,0
655,7120361328125;	581,25;	0,0;	0,0
655,8316650390625;	615,25;	0,0;	0,0
655,9512939453125;	678,75;	0,0;	0,0
656,0709228515625;	730,25;	0,0;	0,0
656,1905517578125;	818,0;	0,0;	0,0
656,3101196289062;	895,0;	0,0;	0,0
656,4296875;	878,0;	0,0;	0,0
656,5492553710938;	854,25;	0,0;	0,0
656,6688232421875;	738,5;	0,0;	0,0
656,788330078125;	696,0;	0,0;	0,0
656,9077758789062;	647,0;	0,0;	0,0
657,0272827148438;	589,5;	0,0;	0,0
657,146728515625;	546,5;	0,0;	0,0
657,2661743164062;	519,75;	0,0;	0,0
657,3856811523438;	503,5;	0,0;	0,0
657,5050048828125;	476,5;	0,0;	0,0
657,6243896484375;	463,25;	0,0;	0,0
657,7438354492188;	443,75;	0,0;	0,0
657,8630981445312;	424,75;	0,0;	0,0
657,9824829101562;	389,25;	0,0;	0,0
658,101806640625;	397,75;	0,0;	0,0
658,2211303710938;	384,0;	0,0;	0,0
658,3403930664062;	365,25;	0,0;	0,0
658,4596557617188;	374,25;	0,0;	0,0
658,5789184570312;	346,0;	0,0;	0,0
658,6980590820312;	345,75;	0,0;	0,0
658,8173217773438;	356,5;	0,0;	0,0
658,9365234375;	346,0;	0,0;	0,0
659,0556640625;	329,5;	0,0;	0,0
659,1748657226562;	326,5;	0,0;	0,0
659,2940063476562;	320,25;	0,0;	0,0
659,4130859375;	344,75;	0,0;	0,0
659,5321655273438;	326,5;	0,0;	0,0
659,6513061523438;	319,75;	0,0;	0,0
659,7703247070312;	336,25;	0,0;	0,0
659,889404296875;	306,0;	0,0;	0,0
660,0084228515625;	293,75;	0,0;	0,0
660,12744140625;	289,75;	0,0;	0,0
660,2464599609375;	299,25;	0,0;	0,0
660,3654174804688;	283,5;	0,0;	0,0
660,484375;	287,5;	0,0;	0,0
660,603271484375;	296,75;	0,0;	0,0
660,7222900390625;	308,75;	0,0;	0,0
660,8411865234375;	295,0;	0,0;	0,0
660,9600219726562;	284,75;	0,0;	0,0
661,0789184570312;	284,25;	0,0;	0,0
661,19775390625;	282,75;	0,0;	0,0
661,3165893554688;	289,25;	0,0;	0,0
661,4354248046875;	289,0;	0,0;	0,0
661,55419921875;	263,75;	0,0;	0,0
661,6729736328125;	285,5;	0,0;	0,0
661,791748046875;	277,75;	0,0;	0,0
661,9105224609375;	277,5;	0,0;	0,0
662,0292358398438;	254,5;	0,0;	0,0
662,1478881835938;	265,75;	0,0;	0,0
662,2666015625;	241,25;	0,0;	0,0
662,3853149414062;	264,25;	0,0;	0,0
662,50390625;	254,25;	0,0;	0,0
662,62255859375;	246,75;	0,0;	0,0
662,7411499023438;	248,25;	0,0;	0,0
662,8597412109375;	258,5;	0,0;	0,0
662,9783325195312;	250,5;	0,0;	0,0
663,096923828125;	261,5;	0,0;	0,0
663,2153930664062;	249,25;	0,0;	0,0
663,333984375;	255,5;	0,0;	0,0
663,4524536132812;	251,25;	0,0;	0,0
663,5709228515625;	252,75;	0,0;	0,0
663,6893920898438;	252,25;	0,0;	0,0
663,8079223632812;	269,0;	0,0;	0,0
663,9263305664062;	241,25;	0,0;	0,0
664,0447387695312;	273,5;	0,0;	0,0
664,1631469726562;	246,75;	0,0;	0,0
664,2815551757812;	245,0;	0,0;	0,0
664,3998413085938;	260,0;	0,0;	0,0
664,5182495117188;	255,5;	0,0;	0,0
664,6365966796875;	239,75;	0,0;	0,0
664,7548217773438;	263,75;	0,0;	0,0
664,8731689453125;	264,0;	0,0;	0,0
664,991455078125;	259,0;	0,0;	0,0
665,1096801757812;	244,25;	0,0;	0,0
665,2279663085938;	254,25;	0,0;	0,0
665,34619140625;	253,75;	0,0;	0,0
665,4642944335938;	258,0;	0,0;	0,0
665,58251953125;	265,5;	0,0;	0,0
665,70068359375;	246,0;	0,0;	0,0
665,81884765625;	274,0;	0,0;	0,0
665,9369506835938;	258,75;	0,0;	0,0
666,0551147460938;	263,0;	0,0;	0,0
666,1732177734375;	258,25;	0,0;	0,0
666,291259765625;	250,0;	0,0;	0,0
666,4093017578125;	266,5;	0,0;	0,0
666,5274047851562;	255,25;	0,0;	0,0
666,6453857421875;	251,0;	0,0;	0,0
666,7633056640625;	253,0;	0,0;	0,0
666,88134765625;	251,5;	0,0;	0,0
666,999267578125;	243,25;	0,0;	0,0
667,1172485351562;	243,5;	0,0;	0,0
667,2351684570312;	254,0;	0,0;	0,0
667,3530883789062;	249,0;	0,0;	0,0
667,470947265625;	248,25;	0,0;	0,0
667,5888671875;	249,0;	0,0;	0,0
667,7066650390625;	238,25;	0,0;	0,0
667,8245239257812;	249,5;	0,0;	0,0
667,9423217773438;	234,0;	0,0;	0,0
668,0601806640625;	241,5;	0,0;	0,0
668,177978515625;	248,0;	0,0;	0,0
668,2957153320312;	236,0;	0,0;	0,0
668,4135131835938;	233,75;	0,0;	0,0
668,5311279296875;	241,5;	0,0;	0,0
668,64892578125;	233,75;	0,0;	0,0
668,7666015625;	237,5;	0,0;	0,0
668,8842163085938;	236,0;	0,0;	0,0
669,0018920898438;	248,25;	0,0;	0,0
669,1195678710938;	229,75;	0,0;	0,0
669,2371215820312;	246,75;	0,0;	0,0
669,354736328125;	250,25;	0,0;	0,0
669,4723510742188;	246,0;	0,0;	0,0
669,5899658203125;	259,5;	0,0;	0,0
669,7073974609375;	251,25;	0,0;	0,0
669,824951171875;	254,25;	0,0;	0,0
669,9424438476562;	262,5;	0,0;	0,0
670,0599365234375;	271,0;	0,0;	0,0
670,1774291992188;	295,75;	0,0;	0,0
670,294921875;	317,5;	0,0;	0,0
670,4122924804688;	374,0;	0,0;	0,0
670,5297241210938;	587,75;	0,0;	0,0
670,647216796875;	1453,0;	0,0;	0,0
670,7645263671875;	6405,25;	0,0;	0,0
670,8818969726562;	5555,75;	0,0;	0,0
670,999267578125;	1046,5;	0,0;	0,0
671,1165771484375;	489,25;	0,0;	0,0
671,2338256835938;	370,0;	0,0;	0,0
671,3511352539062;	309,5;	0,0;	0,0
671,4683837890625;	288,25;	0,0;	0,0
671,585693359375;	268,25;	0,0;	0,0
671,7029418945312;	287,5;	0,0;	0,0
671,8201904296875;	283,0;	0,0;	0,0
671,9373779296875;	277,75;	0,0;	0,0
672,0545043945312;	253,0;	0,0;	0,0
672,1716918945312;	253,5;	0,0;	0,0
672,288818359375;	246,75;	0,0;	0,0
672,4059448242188;	248,5;	0,0;	0,0
672,5230712890625;	243,75;	0,0;	0,0
672,64013671875;	233,5;	0,0;	0,0
672,7572021484375;	244,25;	0,0;	0,0
672,8743286132812;	232,75;	0,0;	0,0
672,9912719726562;	244,75;	0,0;	0,0
673,1083374023438;	240,75;	0,0;	0,0
673,225341796875;	235,25;	0,0;	0,0
673,3423461914062;	225,5;	0,0;	0,0
673,459228515625;	235,75;	0,0;	0,0
673,576171875;	233,25;	0,0;	0,0
673,693115234375;	242,75;	0,0;	0,0
673,8099975585938;	232,0;	0,0;	0,0
673,9268798828125;	246,75;	0,0;	0,0
674,0438232421875;	233,75;	0,0;	0,0
674,16064453125;	221,5;	0,0;	0,0
674,2774658203125;	221,75;	0,0;	0,0
674,394287109375;	239,5;	0,0;	0,0
674,5110473632812;	230,25;	0,0;	0,0
674,6278686523438;	234,25;	0,0;	0,0
674,74462890625;	232,25;	0,0;	0,0
674,861328125;	220,75;	0,0;	0,0
674,9780883789062;	223,25;	0,0;	0,0
675,0947875976562;	230,5;	0,0;	0,0
675,21142578125;	224,5;	0,0;	0,0
675,328125;	238,0;	0,0;	0,0
675,44482421875;	226,75;	0,0;	0,0
675,5614624023438;	206,5;	0,0;	0,0
675,677978515625;	228,25;	0,0;	0,0
675,7946166992188;	226,25;	0,0;	0,0
675,9111938476562;	224,5;	0,0;	0,0
676,0277099609375;	223,75;	0,0;	0,0
676,144287109375;	227,75;	0,0;	0,0
676,2608032226562;	219,5;	0,0;	0,0
676,3772583007812;	214,0;	0,0;	0,0
676,4937744140625;	222,25;	0,0;	0,0
676,6102294921875;	221,75;	0,0;	0,0
676,7266845703125;	218,25;	0,0;	0,0
676,8431396484375;	223,75;	0,0;	0,0
676,9595336914062;	225,5;	0,0;	0,0
677,0759887695312;	236,0;	0,0;	0,0
677,1922607421875;	233,25;	0,0;	0,0
677,3086547851562;	212,0;	0,0;	0,0
677,4249267578125;	210,25;	0,0;	0,0
677,541259765625;	217,75;	0,0;	0,0
677,6575927734375;	213,0;	0,0;	0,0
677,7738647460938;	230,5;	0,0;	0,0
677,8900756835938;	214,5;	0,0;	0,0
678,0064086914062;	217,5;	0,0;	0,0
678,1226196289062;	223,75;	0,0;	0,0
678,23876953125;	215,5;	0,0;	0,0
678,35498046875;	233,25;	0,0;	0,0
678,47119140625;	199,75;	0,0;	0,0
678,5872802734375;	215,25;	0,0;	0,0
678,7034301757812;	234,25;	0,0;	0,0
678,819580078125;	222,75;	0,0;	0,0
678,9356079101562;	217,0;	0,0;	0,0
679,0516967773438;	223,25;	0,0;	0,0
679,1677856445312;	213,5;	0,0;	0,0
679,2838745117188;	220,5;	0,0;	0,0
679,3998413085938;	224,25;	0,0;	0,0
679,515869140625;	219,5;	0,0;	0,0
679,6318969726562;	215,5;	0,0;	0,0
679,7477416992188;	214,25;	0,0;	0,0
679,8637084960938;	216,25;	0,0;	0,0
679,9796752929688;	213,5;	0,0;	0,0
680,0955810546875;	207,25;	0,0;	0,0
680,21142578125;	227,75;	0,0;	0,0
680,3273315429688;	224,0;	0,0;	0,0
680,4431762695312;	233,5;	0,0;	0,0
