19.5	19.5
Integration time [ms]:	1.05
Averaging Nr. [scans]:1
Smoothing Nr. [pixels]:0
Data measured with spectrometer [name]:b'2101207U1'
Wave	;Sample	;Dark	;Reference	;Scope	
[nm]	;[counts]	;[counts]	;[counts]	
 
622,3878173828125;	228,75;	0,0;	0,0
622,5122680664062;	231,25;	0,0;	0,0
622,6366577148438;	228,0;	0,0;	0,0
622,7611083984375;	219,0;	0,0;	0,0
622,8854370117188;	229,0;	0,0;	0,0
623,009765625;	236,75;	0,0;	0,0
623,1341552734375;	240,0;	0,0;	0,0
623,2584228515625;	229,0;	0,0;	0,0
623,3827514648438;	251,5;	0,0;	0,0
623,507080078125;	249,0;	0,0;	0,0
623,6312866210938;	249,25;	0,0;	0,0
623,7555541992188;	237,5;	0,0;	0,0
623,8797607421875;	240,0;	0,0;	0,0
624,0039672851562;	225,25;	0,0;	0,0
624,128173828125;	240,0;	0,0;	0,0
624,2523803710938;	224,0;	0,0;	0,0
624,37646484375;	244,25;	0,0;	0,0
624,5006713867188;	234,5;	0,0;	0,0
624,624755859375;	241,0;	0,0;	0,0
624,7489624023438;	226,5;	0,0;	0,0
624,8729858398438;	246,0;	0,0;	0,0
624,9970703125;	230,0;	0,0;	0,0
625,1211547851562;	246,25;	0,0;	0,0
625,2451782226562;	250,5;	0,0;	0,0
625,3692016601562;	243,75;	0,0;	0,0
625,4932861328125;	241,0;	0,0;	0,0
625,6171875;	230,5;	0,0;	0,0
625,7412109375;	245,0;	0,0;	0,0
625,8651733398438;	256,75;	0,0;	0,0
625,9890747070312;	239,75;	0,0;	0,0
626,113037109375;	239,5;	0,0;	0,0
626,2369384765625;	247,75;	0,0;	0,0
626,3607788085938;	230,5;	0,0;	0,0
626,4846801757812;	234,75;	0,0;	0,0
626,6085815429688;	246,75;	0,0;	0,0
626,732421875;	234,75;	0,0;	0,0
626,8561401367188;	242,25;	0,0;	0,0
626,9800415039062;	237,75;	0,0;	0,0
627,1038208007812;	238,75;	0,0;	0,0
627,2275390625;	228,25;	0,0;	0,0
627,351318359375;	222,75;	0,0;	0,0
627,4750366210938;	218,0;	0,0;	0,0
627,5986938476562;	231,25;	0,0;	0,0
627,7224731445312;	232,75;	0,0;	0,0
627,84619140625;	233,0;	0,0;	0,0
627,9697875976562;	214,25;	0,0;	0,0
628,093505859375;	233,0;	0,0;	0,0
628,2171020507812;	218,5;	0,0;	0,0
628,3406982421875;	226,75;	0,0;	0,0
628,46435546875;	221,0;	0,0;	0,0
628,5879516601562;	233,0;	0,0;	0,0
628,7114868164062;	213,5;	0,0;	0,0
628,8349609375;	226,25;	0,0;	0,0
628,9585571289062;	222,75;	0,0;	0,0
629,0820922851562;	239,5;	0,0;	0,0
629,20556640625;	220,5;	0,0;	0,0
629,3290405273438;	226,75;	0,0;	0,0
629,4525146484375;	220,5;	0,0;	0,0
629,575927734375;	217,25;	0,0;	0,0
629,6994018554688;	222,75;	0,0;	0,0
629,8228149414062;	211,75;	0,0;	0,0
629,9461669921875;	231,75;	0,0;	0,0
630,0695190429688;	214,75;	0,0;	0,0
630,19287109375;	218,0;	0,0;	0,0
630,316162109375;	219,75;	0,0;	0,0
630,4395751953125;	219,75;	0,0;	0,0
630,5629272460938;	219,75;	0,0;	0,0
630,6862182617188;	238,75;	0,0;	0,0
630,8094482421875;	215,0;	0,0;	0,0
630,9326782226562;	216,25;	0,0;	0,0
631,0559692382812;	221,25;	0,0;	0,0
631,1791381835938;	238,75;	0,0;	0,0
631,3023681640625;	225,25;	0,0;	0,0
631,425537109375;	243,5;	0,0;	0,0
631,5486450195312;	202,5;	0,0;	0,0
631,6718139648438;	225,0;	0,0;	0,0
631,7949829101562;	223,75;	0,0;	0,0
631,9180908203125;	223,0;	0,0;	0,0
632,0411987304688;	224,75;	0,0;	0,0
632,164306640625;	231,75;	0,0;	0,0
632,2872924804688;	219,0;	0,0;	0,0
632,410400390625;	219,75;	0,0;	0,0
632,533447265625;	231,5;	0,0;	0,0
632,656494140625;	229,25;	0,0;	0,0
632,7794189453125;	213,75;	0,0;	0,0
632,9024047851562;	234,0;	0,0;	0,0
633,025390625;	212,75;	0,0;	0,0
633,1483154296875;	211,75;	0,0;	0,0
633,2713012695312;	235,0;	0,0;	0,0
633,3942260742188;	229,75;	0,0;	0,0
633,5170288085938;	227,0;	0,0;	0,0
633,639892578125;	229,25;	0,0;	0,0
633,7628173828125;	228,25;	0,0;	0,0
633,8856201171875;	230,0;	0,0;	0,0
634,0084838867188;	239,75;	0,0;	0,0
634,1312866210938;	240,0;	0,0;	0,0
634,2540283203125;	261,5;	0,0;	0,0
634,3768310546875;	245,5;	0,0;	0,0
634,4995727539062;	273,5;	0,0;	0,0
634,622314453125;	324,25;	0,0;	0,0
634,7449951171875;	318,0;	0,0;	0,0
634,8677368164062;	268,75;	0,0;	0,0
634,9904174804688;	240,75;	0,0;	0,0
635,1130981445312;	240,75;	0,0;	0,0
635,2357177734375;	246,5;	0,0;	0,0
635,3583984375;	232,5;	0,0;	0,0
635,48095703125;	233,75;	0,0;	0,0
635,6035766601562;	228,25;	0,0;	0,0
635,7261962890625;	238,25;	0,0;	0,0
635,8486938476562;	240,75;	0,0;	0,0
635,9712524414062;	213,75;	0,0;	0,0
636,0938110351562;	241,75;	0,0;	0,0
636,21630859375;	246,0;	0,0;	0,0
636,3388061523438;	243,5;	0,0;	0,0
636,4613037109375;	230,25;	0,0;	0,0
636,583740234375;	233,75;	0,0;	0,0
636,7061767578125;	235,25;	0,0;	0,0
636,82861328125;	255,5;	0,0;	0,0
636,9510498046875;	252,25;	0,0;	0,0
637,0734252929688;	253,5;	0,0;	0,0
637,1957397460938;	273,25;	0,0;	0,0
637,3181762695312;	258,0;	0,0;	0,0
637,4404296875;	233,25;	0,0;	0,0
637,5628051757812;	247,5;	0,0;	0,0
637,6851196289062;	237,25;	0,0;	0,0
637,807373046875;	240,0;	0,0;	0,0
637,9296264648438;	222,5;	0,0;	0,0
638,0518798828125;	223,5;	0,0;	0,0
638,1741333007812;	239,75;	0,0;	0,0
638,2963256835938;	239,0;	0,0;	0,0
638,4185791015625;	224,0;	0,0;	0,0
638,5407104492188;	231,75;	0,0;	0,0
638,662841796875;	224,25;	0,0;	0,0
638,7850341796875;	225,25;	0,0;	0,0
638,9071655273438;	218,0;	0,0;	0,0
639,0292358398438;	225,5;	0,0;	0,0
639,1513671875;	223,25;	0,0;	0,0
639,2734375;	226,0;	0,0;	0,0
639,3954467773438;	202,0;	0,0;	0,0
639,517578125;	238,0;	0,0;	0,0
639,6395874023438;	213,25;	0,0;	0,0
639,7615356445312;	227,0;	0,0;	0,0
639,883544921875;	219,0;	0,0;	0,0
640,0055541992188;	218,5;	0,0;	0,0
640,12744140625;	223,0;	0,0;	0,0
640,2493896484375;	219,0;	0,0;	0,0
640,371337890625;	222,5;	0,0;	0,0
640,4932250976562;	220,5;	0,0;	0,0
640,6151733398438;	221,75;	0,0;	0,0
640,7369995117188;	213,0;	0,0;	0,0
640,85888671875;	217,0;	0,0;	0,0
640,9806518554688;	220,25;	0,0;	0,0
641,1024780273438;	224,25;	0,0;	0,0
641,2243041992188;	212,75;	0,0;	0,0
641,3460693359375;	235,5;	0,0;	0,0
641,4678344726562;	210,5;	0,0;	0,0
641,589599609375;	212,0;	0,0;	0,0
641,7112426757812;	220,0;	0,0;	0,0
641,8330078125;	206,75;	0,0;	0,0
641,9547119140625;	215,75;	0,0;	0,0
642,0763549804688;	212,25;	0,0;	0,0
642,197998046875;	216,5;	0,0;	0,0
642,3197021484375;	216,5;	0,0;	0,0
642,4412841796875;	206,75;	0,0;	0,0
642,5628662109375;	216,75;	0,0;	0,0
642,6845092773438;	221,0;	0,0;	0,0
642,8060913085938;	219,75;	0,0;	0,0
642,9276123046875;	219,75;	0,0;	0,0
643,0491943359375;	218,75;	0,0;	0,0
643,1707153320312;	219,25;	0,0;	0,0
643,2921142578125;	206,0;	0,0;	0,0
643,4136352539062;	224,25;	0,0;	0,0
643,5350952148438;	220,25;	0,0;	0,0
643,6565551757812;	220,25;	0,0;	0,0
643,7780151367188;	234,5;	0,0;	0,0
643,8994140625;	430,0;	0,0;	0,0
644,020751953125;	391,0;	0,0;	0,0
644,1421508789062;	236,0;	0,0;	0,0
644,2635498046875;	217,0;	0,0;	0,0
644,3848876953125;	232,25;	0,0;	0,0
644,5061645507812;	229,5;	0,0;	0,0
644,6275024414062;	211,0;	0,0;	0,0
644,748779296875;	224,5;	0,0;	0,0
644,8700561523438;	212,5;	0,0;	0,0
644,9913330078125;	264,5;	0,0;	0,0
645,112548828125;	247,25;	0,0;	0,0
645,2337646484375;	227,5;	0,0;	0,0
645,3549194335938;	228,25;	0,0;	0,0
645,4761962890625;	218,75;	0,0;	0,0
645,5972900390625;	252,75;	0,0;	0,0
645,7184448242188;	236,0;	0,0;	0,0
645,839599609375;	235,25;	0,0;	0,0
645,960693359375;	234,0;	0,0;	0,0
646,081787109375;	240,25;	0,0;	0,0
646,202880859375;	290,75;	0,0;	0,0
646,3238525390625;	407,5;	0,0;	0,0
646,4449462890625;	266,0;	0,0;	0,0
646,5659790039062;	226,5;	0,0;	0,0
646,6870727539062;	250,5;	0,0;	0,0
646,8079833984375;	238,25;	0,0;	0,0
646,928955078125;	243,75;	0,0;	0,0
647,0499877929688;	241,5;	0,0;	0,0
647,1708374023438;	265,25;	0,0;	0,0
647,291748046875;	263,75;	0,0;	0,0
647,4127197265625;	244,0;	0,0;	0,0
647,5335083007812;	235,75;	0,0;	0,0
647,6544189453125;	243,25;	0,0;	0,0
647,7752685546875;	239,0;	0,0;	0,0
647,8961181640625;	257,75;	0,0;	0,0
648,0169067382812;	232,0;	0,0;	0,0
648,1376953125;	251,25;	0,0;	0,0
648,2584838867188;	255,5;	0,0;	0,0
648,3792114257812;	255,5;	0,0;	0,0
648,5;	250,25;	0,0;	0,0
648,6207275390625;	248,0;	0,0;	0,0
648,7413940429688;	256,5;	0,0;	0,0
648,8621215820312;	261,25;	0,0;	0,0
648,9827880859375;	248,25;	0,0;	0,0
649,1033935546875;	258,5;	0,0;	0,0
649,2240600585938;	265,5;	0,0;	0,0
649,3446655273438;	304,75;	0,0;	0,0
649,4652709960938;	333,5;	0,0;	0,0
649,5858764648438;	261,5;	0,0;	0,0
649,7064208984375;	250,75;	0,0;	0,0
649,8269653320312;	268,75;	0,0;	0,0
649,947509765625;	278,75;	0,0;	0,0
650,0680541992188;	258,25;	0,0;	0,0
650,1884765625;	250,25;	0,0;	0,0
650,3090209960938;	238,25;	0,0;	0,0
650,4295043945312;	251,75;	0,0;	0,0
650,5499267578125;	251,75;	0,0;	0,0
650,6702880859375;	249,5;	0,0;	0,0
650,7907104492188;	241,5;	0,0;	0,0
650,9111328125;	243,5;	0,0;	0,0
651,031494140625;	239,25;	0,0;	0,0
651,15185546875;	253,75;	0,0;	0,0
651,2721557617188;	268,25;	0,0;	0,0
651,3924560546875;	248,75;	0,0;	0,0
651,5128173828125;	263,75;	0,0;	0,0
651,633056640625;	265,5;	0,0;	0,0
651,7532958984375;	243,75;	0,0;	0,0
651,8735961914062;	248,0;	0,0;	0,0
651,9937744140625;	266,25;	0,0;	0,0
652,1140747070312;	247,75;	0,0;	0,0
652,2342529296875;	249,75;	0,0;	0,0
652,3543701171875;	266,75;	0,0;	0,0
652,474609375;	243,5;	0,0;	0,0
652,5946655273438;	252,5;	0,0;	0,0
652,71484375;	258,25;	0,0;	0,0
652,8348999023438;	274,25;	0,0;	0,0
652,9550170898438;	257,25;	0,0;	0,0
653,0750732421875;	244,25;	0,0;	0,0
653,1951293945312;	266,25;	0,0;	0,0
653,3151245117188;	271,0;	0,0;	0,0
653,4351196289062;	272,5;	0,0;	0,0
653,55517578125;	275,5;	0,0;	0,0
653,6751098632812;	266,0;	0,0;	0,0
653,7950439453125;	292,5;	0,0;	0,0
653,9150390625;	293,0;	0,0;	0,0
654,034912109375;	288,25;	0,0;	0,0
654,1548461914062;	287,75;	0,0;	0,0
654,2747802734375;	321,0;	0,0;	0,0
654,3946533203125;	311,75;	0,0;	0,0
654,5144653320312;	309,0;	0,0;	0,0
654,63427734375;	309,0;	0,0;	0,0
654,7542114257812;	334,75;	0,0;	0,0
654,8739624023438;	347,0;	0,0;	0,0
654,9937133789062;	355,25;	0,0;	0,0
655,113525390625;	363,5;	0,0;	0,0
655,2332153320312;	368,5;	0,0;	0,0
655,3529663085938;	405,25;	0,0;	0,0
655,47265625;	415,0;	0,0;	0,0
655,5923461914062;	444,0;	0,0;	0,0
655,7120361328125;	473,75;	0,0;	0,0
655,8316650390625;	489,75;	0,0;	0,0
655,9512939453125;	561,5;	0,0;	0,0
656,0709228515625;	597,0;	0,0;	0,0
656,1905517578125;	661,0;	0,0;	0,0
656,3101196289062;	728,75;	0,0;	0,0
656,4296875;	715,75;	0,0;	0,0
656,5492553710938;	697,25;	0,0;	0,0
656,6688232421875;	605,5;	0,0;	0,0
656,788330078125;	562,5;	0,0;	0,0
656,9077758789062;	523,75;	0,0;	0,0
657,0272827148438;	498,25;	0,0;	0,0
657,146728515625;	462,0;	0,0;	0,0
657,2661743164062;	417,75;	0,0;	0,0
657,3856811523438;	411,75;	0,0;	0,0
657,5050048828125;	402,75;	0,0;	0,0
657,6243896484375;	386,5;	0,0;	0,0
657,7438354492188;	383,5;	0,0;	0,0
657,8630981445312;	366,25;	0,0;	0,0
657,9824829101562;	340,75;	0,0;	0,0
658,101806640625;	341,25;	0,0;	0,0
658,2211303710938;	331,25;	0,0;	0,0
658,3403930664062;	327,25;	0,0;	0,0
658,4596557617188;	324,0;	0,0;	0,0
658,5789184570312;	311,25;	0,0;	0,0
658,6980590820312;	305,0;	0,0;	0,0
658,8173217773438;	304,0;	0,0;	0,0
658,9365234375;	303,5;	0,0;	0,0
659,0556640625;	273,0;	0,0;	0,0
659,1748657226562;	296,5;	0,0;	0,0
659,2940063476562;	268,5;	0,0;	0,0
659,4130859375;	295,5;	0,0;	0,0
659,5321655273438;	277,25;	0,0;	0,0
659,6513061523438;	271,0;	0,0;	0,0
659,7703247070312;	293,25;	0,0;	0,0
659,889404296875;	276,75;	0,0;	0,0
660,0084228515625;	265,25;	0,0;	0,0
660,12744140625;	266,0;	0,0;	0,0
660,2464599609375;	275,5;	0,0;	0,0
660,3654174804688;	269,5;	0,0;	0,0
660,484375;	256,25;	0,0;	0,0
660,603271484375;	269,5;	0,0;	0,0
660,7222900390625;	265,0;	0,0;	0,0
660,8411865234375;	255,75;	0,0;	0,0
660,9600219726562;	273,25;	0,0;	0,0
661,0789184570312;	254,5;	0,0;	0,0
661,19775390625;	257,75;	0,0;	0,0
661,3165893554688;	260,5;	0,0;	0,0
661,4354248046875;	245,75;	0,0;	0,0
661,55419921875;	242,0;	0,0;	0,0
661,6729736328125;	235,75;	0,0;	0,0
661,791748046875;	248,25;	0,0;	0,0
661,9105224609375;	245,75;	0,0;	0,0
662,0292358398438;	242,25;	0,0;	0,0
662,1478881835938;	226,0;	0,0;	0,0
662,2666015625;	227,25;	0,0;	0,0
662,3853149414062;	233,0;	0,0;	0,0
662,50390625;	226,25;	0,0;	0,0
662,62255859375;	220,5;	0,0;	0,0
662,7411499023438;	232,5;	0,0;	0,0
662,8597412109375;	227,5;	0,0;	0,0
662,9783325195312;	238,0;	0,0;	0,0
663,096923828125;	245,5;	0,0;	0,0
663,2153930664062;	229,75;	0,0;	0,0
663,333984375;	233,25;	0,0;	0,0
663,4524536132812;	236,25;	0,0;	0,0
663,5709228515625;	235,0;	0,0;	0,0
663,6893920898438;	229,25;	0,0;	0,0
663,8079223632812;	245,75;	0,0;	0,0
663,9263305664062;	222,0;	0,0;	0,0
664,0447387695312;	231,5;	0,0;	0,0
664,1631469726562;	241,0;	0,0;	0,0
664,2815551757812;	231,5;	0,0;	0,0
664,3998413085938;	242,25;	0,0;	0,0
664,5182495117188;	232,0;	0,0;	0,0
664,6365966796875;	215,25;	0,0;	0,0
664,7548217773438;	240,5;	0,0;	0,0
664,8731689453125;	229,25;	0,0;	0,0
664,991455078125;	230,5;	0,0;	0,0
665,1096801757812;	234,5;	0,0;	0,0
665,2279663085938;	221,0;	0,0;	0,0
665,34619140625;	225,25;	0,0;	0,0
665,4642944335938;	245,0;	0,0;	0,0
665,58251953125;	245,25;	0,0;	0,0
665,70068359375;	236,75;	0,0;	0,0
665,81884765625;	242,5;	0,0;	0,0
665,9369506835938;	247,5;	0,0;	0,0
666,0551147460938;	226,0;	0,0;	0,0
666,1732177734375;	238,0;	0,0;	0,0
666,291259765625;	239,75;	0,0;	0,0
666,4093017578125;	234,25;	0,0;	0,0
666,5274047851562;	242,75;	0,0;	0,0
666,6453857421875;	238,0;	0,0;	0,0
666,7633056640625;	229,0;	0,0;	0,0
666,88134765625;	230,25;	0,0;	0,0
666,999267578125;	231,0;	0,0;	0,0
667,1172485351562;	221,75;	0,0;	0,0
667,2351684570312;	234,0;	0,0;	0,0
667,3530883789062;	235,0;	0,0;	0,0
667,470947265625;	233,5;	0,0;	0,0
667,5888671875;	222,0;	0,0;	0,0
667,7066650390625;	223,75;	0,0;	0,0
667,8245239257812;	227,5;	0,0;	0,0
667,9423217773438;	229,0;	0,0;	0,0
668,0601806640625;	226,25;	0,0;	0,0
668,177978515625;	239,5;	0,0;	0,0
668,2957153320312;	213,25;	0,0;	0,0
668,4135131835938;	213,25;	0,0;	0,0
668,5311279296875;	213,0;	0,0;	0,0
668,64892578125;	209,0;	0,0;	0,0
668,7666015625;	219,25;	0,0;	0,0
668,8842163085938;	218,5;	0,0;	0,0
669,0018920898438;	228,5;	0,0;	0,0
669,1195678710938;	209,0;	0,0;	0,0
669,2371215820312;	220,0;	0,0;	0,0
669,354736328125;	206,5;	0,0;	0,0
669,4723510742188;	214,25;	0,0;	0,0
669,5899658203125;	226,75;	0,0;	0,0
669,7073974609375;	205,0;	0,0;	0,0
669,824951171875;	212,5;	0,0;	0,0
669,9424438476562;	214,75;	0,0;	0,0
670,0599365234375;	211,5;	0,0;	0,0
670,1774291992188;	234,75;	0,0;	0,0
670,294921875;	231,0;	0,0;	0,0
670,4122924804688;	236,75;	0,0;	0,0
670,5297241210938;	291,75;	0,0;	0,0
670,647216796875;	614,25;	0,0;	0,0
670,7645263671875;	3249,75;	0,0;	0,0
670,8818969726562;	2688,5;	0,0;	0,0
670,999267578125;	404,75;	0,0;	0,0
671,1165771484375;	280,25;	0,0;	0,0
671,2338256835938;	237,5;	0,0;	0,0
671,3511352539062;	239,75;	0,0;	0,0
671,4683837890625;	235,25;	0,0;	0,0
671,585693359375;	226,25;	0,0;	0,0
671,7029418945312;	235,5;	0,0;	0,0
671,8201904296875;	243,25;	0,0;	0,0
671,9373779296875;	230,75;	0,0;	0,0
672,0545043945312;	223,5;	0,0;	0,0
672,1716918945312;	213,0;	0,0;	0,0
672,288818359375;	220,25;	0,0;	0,0
672,4059448242188;	213,0;	0,0;	0,0
672,5230712890625;	210,75;	0,0;	0,0
672,64013671875;	220,25;	0,0;	0,0
672,7572021484375;	215,5;	0,0;	0,0
672,8743286132812;	206,0;	0,0;	0,0
672,9912719726562;	216,5;	0,0;	0,0
673,1083374023438;	216,75;	0,0;	0,0
673,225341796875;	212,5;	0,0;	0,0
673,3423461914062;	220,75;	0,0;	0,0
673,459228515625;	214,5;	0,0;	0,0
673,576171875;	217,25;	0,0;	0,0
673,693115234375;	212,25;	0,0;	0,0
673,8099975585938;	214,75;	0,0;	0,0
673,9268798828125;	227,75;	0,0;	0,0
674,0438232421875;	218,75;	0,0;	0,0
674,16064453125;	212,0;	0,0;	0,0
674,2774658203125;	212,5;	0,0;	0,0
674,394287109375;	221,75;	0,0;	0,0
674,5110473632812;	206,25;	0,0;	0,0
674,6278686523438;	209,75;	0,0;	0,0
674,74462890625;	209,5;	0,0;	0,0
674,861328125;	202,25;	0,0;	0,0
674,9780883789062;	205,25;	0,0;	0,0
675,0947875976562;	223,0;	0,0;	0,0
675,21142578125;	208,75;	0,0;	0,0
675,328125;	223,25;	0,0;	0,0
675,44482421875;	203,0;	0,0;	0,0
675,5614624023438;	208,0;	0,0;	0,0
675,677978515625;	213,5;	0,0;	0,0
675,7946166992188;	212,25;	0,0;	0,0
675,9111938476562;	205,5;	0,0;	0,0
676,0277099609375;	209,5;	0,0;	0,0
676,144287109375;	219,0;	0,0;	0,0
676,2608032226562;	208,25;	0,0;	0,0
676,3772583007812;	202,5;	0,0;	0,0
676,4937744140625;	210,25;	0,0;	0,0
676,6102294921875;	195,25;	0,0;	0,0
676,7266845703125;	207,0;	0,0;	0,0
676,8431396484375;	215,5;	0,0;	0,0
676,9595336914062;	211,75;	0,0;	0,0
677,0759887695312;	214,5;	0,0;	0,0
677,1922607421875;	215,5;	0,0;	0,0
677,3086547851562;	199,5;	0,0;	0,0
677,4249267578125;	190,75;	0,0;	0,0
677,541259765625;	211,25;	0,0;	0,0
677,6575927734375;	192,25;	0,0;	0,0
677,7738647460938;	207,25;	0,0;	0,0
677,8900756835938;	198,75;	0,0;	0,0
678,0064086914062;	203,75;	0,0;	0,0
678,1226196289062;	195,0;	0,0;	0,0
678,23876953125;	195,0;	0,0;	0,0
678,35498046875;	200,5;	0,0;	0,0
678,47119140625;	187,25;	0,0;	0,0
678,5872802734375;	194,75;	0,0;	0,0
678,7034301757812;	206,5;	0,0;	0,0
678,819580078125;	210,0;	0,0;	0,0
678,9356079101562;	193,75;	0,0;	0,0
679,0516967773438;	216,5;	0,0;	0,0
679,1677856445312;	202,75;	0,0;	0,0
679,2838745117188;	204,25;	0,0;	0,0
679,3998413085938;	202,0;	0,0;	0,0
679,515869140625;	190,25;	0,0;	0,0
679,6318969726562;	202,25;	0,0;	0,0
679,7477416992188;	209,75;	0,0;	0,0
679,8637084960938;	200,5;	0,0;	0,0
679,9796752929688;	205,5;	0,0;	0,0
680,0955810546875;	187,0;	0,0;	0,0
680,21142578125;	206,0;	0,0;	0,0
680,3273315429688;	210,25;	0,0;	0,0
680,4431762695312;	207,25;	0,0;	0,0
680,5590209960938;	196,25;	0,0;	0,0
