4.5	43.5
Integration time [ms]:	1.05
Averaging Nr. [scans]:1
Smoothing Nr. [pixels]:0
Data measured with spectrometer [name]:b'2101207U1'
Wave	;Sample	;Dark	;Reference	;Scope	
[nm]	;[counts]	;[counts]	;[counts]	
 
607,3350219726562;	143,5;	0,0;	0,0
607,4614868164062;	144,75;	0,0;	0,0
607,5878295898438;	144,5;	0,0;	0,0
607,7142944335938;	145,75;	0,0;	0,0
607,8406982421875;	143,0;	0,0;	0,0
607,967041015625;	148,25;	0,0;	0,0
608,0933837890625;	144,25;	0,0;	0,0
608,2197265625;	152,75;	0,0;	0,0
608,3460083007812;	147,75;	0,0;	0,0
608,4723510742188;	144,0;	0,0;	0,0
608,5986328125;	150,0;	0,0;	0,0
608,7249755859375;	144,5;	0,0;	0,0
608,8511352539062;	153,75;	0,0;	0,0
608,9774169921875;	144,75;	0,0;	0,0
609,1036376953125;	144,0;	0,0;	0,0
609,2297973632812;	149,5;	0,0;	0,0
609,3560180664062;	277,75;	0,0;	0,0
609,4822387695312;	303,75;	0,0;	0,0
609,6083374023438;	312,75;	0,0;	0,0
609,7344970703125;	354,5;	0,0;	0,0
609,8606567382812;	402,25;	0,0;	0,0
609,9866943359375;	448,25;	0,0;	0,0
610,11279296875;	599,25;	0,0;	0,0
610,2388916015625;	1286,75;	0,0;	0,0
610,3649291992188;	4164,25;	0,0;	0,0
610,490966796875;	2463,5;	0,0;	0,0
610,6170043945312;	566,0;	0,0;	0,0
610,7430419921875;	420,0;	0,0;	0,0
610,8689575195312;	339,25;	0,0;	0,0
610,9949340820312;	358,0;	0,0;	0,0
611,1209106445312;	304,25;	0,0;	0,0
611,246826171875;	321,5;	0,0;	0,0
611,3727416992188;	295,0;	0,0;	0,0
611,4987182617188;	290,5;	0,0;	0,0
611,6245727539062;	277,0;	0,0;	0,0
611,7504272460938;	264,0;	0,0;	0,0
611,8762817382812;	271,25;	0,0;	0,0
612,0020751953125;	279,5;	0,0;	0,0
612,1279296875;	312,75;	0,0;	0,0
612,2537231445312;	437,0;	0,0;	0,0
612,3794555664062;	311,5;	0,0;	0,0
612,5052490234375;	284,5;	0,0;	0,0
612,6310424804688;	276,25;	0,0;	0,0
612,7567749023438;	260,25;	0,0;	0,0
612,8824462890625;	264,0;	0,0;	0,0
613,0081787109375;	284,25;	0,0;	0,0
613,1339111328125;	282,75;	0,0;	0,0
613,259521484375;	266,0;	0,0;	0,0
613,3851928710938;	271,0;	0,0;	0,0
613,5108642578125;	264,5;	0,0;	0,0
613,6364135742188;	279,0;	0,0;	0,0
613,7620849609375;	278,75;	0,0;	0,0
613,8876953125;	261,5;	0,0;	0,0
614,01318359375;	270,0;	0,0;	0,0
614,1387939453125;	266,75;	0,0;	0,0
614,2643432617188;	273,0;	0,0;	0,0
614,3897705078125;	262,25;	0,0;	0,0
614,5152587890625;	279,75;	0,0;	0,0
614,6408081054688;	263,0;	0,0;	0,0
614,7662963867188;	269,25;	0,0;	0,0
614,8917236328125;	274,0;	0,0;	0,0
615,0171508789062;	269,5;	0,0;	0,0
615,142578125;	260,75;	0,0;	0,0
615,2679443359375;	273,5;	0,0;	0,0
615,3933715820312;	267,5;	0,0;	0,0
615,5187377929688;	276,0;	0,0;	0,0
615,6441040039062;	280,25;	0,0;	0,0
615,7693481445312;	273,75;	0,0;	0,0
615,8947143554688;	289,25;	0,0;	0,0
616,0199584960938;	278,75;	0,0;	0,0
616,145263671875;	373,5;	0,0;	0,0
616,2705688476562;	570,5;	0,0;	0,0
616,3958129882812;	350,75;	0,0;	0,0
616,5210571289062;	297,0;	0,0;	0,0
616,6463012695312;	306,75;	0,0;	0,0
616,771484375;	287,75;	0,0;	0,0
616,8966064453125;	305,75;	0,0;	0,0
617,0217895507812;	326,25;	0,0;	0,0
617,14697265625;	287,5;	0,0;	0,0
617,2720947265625;	271,75;	0,0;	0,0
617,397216796875;	284,75;	0,0;	0,0
617,5222778320312;	292,75;	0,0;	0,0
617,6473388671875;	276,0;	0,0;	0,0
617,7723999023438;	268,25;	0,0;	0,0
617,8975219726562;	269,25;	0,0;	0,0
618,0225219726562;	283,25;	0,0;	0,0
618,1475219726562;	255,75;	0,0;	0,0
618,2725219726562;	260,0;	0,0;	0,0
618,3974609375;	273,0;	0,0;	0,0
618,5224609375;	281,5;	0,0;	0,0
618,6473999023438;	259,5;	0,0;	0,0
618,7723999023438;	277,25;	0,0;	0,0
618,897216796875;	271,5;	0,0;	0,0
619,0221557617188;	286,0;	0,0;	0,0
619,1470336914062;	277,75;	0,0;	0,0
619,2718505859375;	251,25;	0,0;	0,0
619,3966674804688;	247,5;	0,0;	0,0
619,5215454101562;	273,75;	0,0;	0,0
619,6463623046875;	260,0;	0,0;	0,0
619,7711791992188;	251,25;	0,0;	0,0
619,8959350585938;	251,5;	0,0;	0,0
620,0206298828125;	263,75;	0,0;	0,0
620,1454467773438;	266,25;	0,0;	0,0
620,2702026367188;	253,5;	0,0;	0,0
620,394775390625;	267,0;	0,0;	0,0
620,51953125;	264,25;	0,0;	0,0
620,6442260742188;	259,25;	0,0;	0,0
620,7688598632812;	265,5;	0,0;	0,0
620,8934936523438;	254,25;	0,0;	0,0
621,0181274414062;	249,5;	0,0;	0,0
621,1427612304688;	261,5;	0,0;	0,0
621,2672729492188;	265,5;	0,0;	0,0
621,3919067382812;	277,25;	0,0;	0,0
621,5164794921875;	275,5;	0,0;	0,0
621,6409301757812;	255,75;	0,0;	0,0
621,7655029296875;	248,25;	0,0;	0,0
621,8900756835938;	238,25;	0,0;	0,0
622,0144653320312;	245,0;	0,0;	0,0
622,1389770507812;	252,25;	0,0;	0,0
622,2634887695312;	251,75;	0,0;	0,0
622,3878173828125;	266,5;	0,0;	0,0
622,5122680664062;	260,0;	0,0;	0,0
622,6366577148438;	261,5;	0,0;	0,0
622,7611083984375;	260,0;	0,0;	0,0
622,8854370117188;	255,75;	0,0;	0,0
623,009765625;	260,75;	0,0;	0,0
623,1341552734375;	257,0;	0,0;	0,0
623,2584228515625;	249,75;	0,0;	0,0
623,3827514648438;	258,0;	0,0;	0,0
623,507080078125;	262,25;	0,0;	0,0
623,6312866210938;	275,75;	0,0;	0,0
623,7555541992188;	257,0;	0,0;	0,0
623,8797607421875;	261,75;	0,0;	0,0
624,0039672851562;	253,0;	0,0;	0,0
624,128173828125;	272,0;	0,0;	0,0
624,2523803710938;	253,75;	0,0;	0,0
624,37646484375;	266,5;	0,0;	0,0
